job_id,workload_name,profile,submission_time,requested_number_of_resources,requested_time,success,final_state,starting_time,execution_time,finish_time,waiting_time,turnaround_time,stretch,allocated_resources,consumed_energy
544,w0,delay_ft.B.1,7385.0,1,149,1,COMPLETED_SUCCESSFULLY,15143.0,89.0,15232.0,7758.0,7847.0,52.06711409395973,14,-1
533,w0,delay_ft.C.2,7276.0,2,399,1,COMPLETED_SUCCESSFULLY,14973.0,266.0,15239.0,7697.0,7963.0,19.290726817042607,2 12,-1
535,w0,delay_lu.B.1,7285.0,1,420,1,COMPLETED_SUCCESSFULLY,15011.0,280.0,15291.0,7726.0,8006.0,18.395238095238096,13,-1
550,w0,delay_ft.B.1,7471.0,1,149,1,COMPLETED_SUCCESSFULLY,15231.0,88.0,15319.0,7760.0,7848.0,52.080536912751676,8,-1
546,w0,delay_lu.B.2,7395.0,2,212,1,COMPLETED_SUCCESSFULLY,15221.0,141.0,15362.0,7826.0,7967.0,36.91509433962264,0 15,-1
547,w0,delay_lu.B.2,7417.0,2,212,1,COMPLETED_SUCCESSFULLY,15222.0,141.0,15363.0,7805.0,7946.0,36.81603773584906,5 9,-1
540,w0,delay_lu.B.1,7334.0,1,420,1,COMPLETED_SUCCESSFULLY,15139.0,280.0,15419.0,7805.0,8085.0,18.583333333333332,1,-1
549,w0,delay_lu.B.1,7451.0,1,420,1,COMPLETED_SUCCESSFULLY,15231.0,280.0,15511.0,7780.0,8060.0,18.523809523809526,7,-1
551,w0,delay_lu.B.1,7483.0,1,420,1,COMPLETED_SUCCESSFULLY,15231.0,280.0,15511.0,7748.0,8028.0,18.447619047619046,10,-1
541,w0,delay_ft.C.1,7347.0,1,580,1,COMPLETED_SUCCESSFULLY,15139.0,387.0,15526.0,7792.0,8179.0,13.434482758620689,4,-1
534,w0,delay_lu.C.2,7279.0,2,891,1,COMPLETED_SUCCESSFULLY,15011.0,594.0,15605.0,7732.0,8326.0,8.677890011223344,3 11,-1
548,w0,delay_ft.C.1,7429.0,1,580,1,COMPLETED_SUCCESSFULLY,15231.0,386.0,15617.0,7802.0,8188.0,13.451724137931034,6,-1
552,w0,delay_ft.C.1,7497.0,1,580,1,COMPLETED_SUCCESSFULLY,15232.0,386.0,15618.0,7735.0,8121.0,13.336206896551724,14,-1
553,w0,delay_ft.B.16,7503.0,16,71,1,COMPLETED_SUCCESSFULLY,15618.0,10.0,15628.0,8115.0,8125.0,114.29577464788733,0-15,-1
559,w0,delay_is.B.2,7596.0,2,67,1,COMPLETED_SUCCESSFULLY,15628.0,7.0,15635.0,8032.0,8039.0,119.88059701492537,11-12,-1
557,w0,delay_is.B.1,7558.0,1,70,1,COMPLETED_SUCCESSFULLY,15628.0,10.0,15638.0,8070.0,8080.0,115.28571428571429,8,-1
560,w0,delay_is.B.4,7602.0,4,64,1,COMPLETED_SUCCESSFULLY,15635.0,4.0,15639.0,8033.0,8037.0,125.515625,11-14,-1
561,w0,delay_is.B.1,7619.0,1,70,1,COMPLETED_SUCCESSFULLY,15635.0,9.0,15644.0,8016.0,8025.0,114.51428571428572,15,-1
555,w0,delay_is.C.4,7532.0,4,77,1,COMPLETED_SUCCESSFULLY,15628.0,17.0,15645.0,8096.0,8113.0,105.14285714285714,2-5,-1
554,w0,delay_is.C.2,7522.0,2,87,1,COMPLETED_SUCCESSFULLY,15628.0,27.0,15655.0,8106.0,8133.0,93.17241379310344,0-1,-1
558,w0,delay_is.C.2,7580.0,2,87,1,COMPLETED_SUCCESSFULLY,15628.0,27.0,15655.0,8048.0,8075.0,92.50574712643679,9-10,-1
556,w0,delay_lu.B.2,7553.0,2,212,1,COMPLETED_SUCCESSFULLY,15628.0,141.0,15769.0,8075.0,8216.0,38.089622641509436,6-7,-1
562,w0,delay_lu.B.2,7627.0,2,212,1,COMPLETED_SUCCESSFULLY,15639.0,141.0,15780.0,8012.0,8153.0,37.79245283018868,8 11,-1
567,w0,delay_is.B.2,7671.0,2,67,1,COMPLETED_SUCCESSFULLY,15780.0,7.0,15787.0,8109.0,8116.0,121.02985074626865,8 10,-1
563,w0,delay_ft.C.4,7636.0,4,228,1,COMPLETED_SUCCESSFULLY,15644.0,152.0,15796.0,8008.0,8160.0,35.12280701754386,12-15,-1
568,w0,delay_ft.B.4,7683.0,4,96,1,COMPLETED_SUCCESSFULLY,15796.0,36.0,15832.0,8113.0,8149.0,84.51041666666667,8 10-12,-1
566,w0,delay_lu.B.4,7662.0,4,148,1,COMPLETED_SUCCESSFULLY,15769.0,88.0,15857.0,8107.0,8195.0,54.777027027027025,5-7 9,-1
570,w0,delay_is.C.2,7710.0,2,87,1,COMPLETED_SUCCESSFULLY,15832.0,27.0,15859.0,8122.0,8149.0,93.35632183908046,13-14,-1
573,w0,delay_is.C.2,7740.0,2,87,1,COMPLETED_SUCCESSFULLY,15857.0,26.0,15883.0,8117.0,8143.0,93.29885057471265,6-7,-1
575,w0,delay_is.C.2,7770.0,2,87,1,COMPLETED_SUCCESSFULLY,15883.0,27.0,15910.0,8113.0,8140.0,93.25287356321839,6-7,-1
571,w0,delay_ft.B.1,7720.0,1,149,1,COMPLETED_SUCCESSFULLY,15832.0,89.0,15921.0,8112.0,8201.0,54.442953020134226,15,-1
564,w0,delay_lu.B.1,7646.0,1,420,1,COMPLETED_SUCCESSFULLY,15645.0,280.0,15925.0,7999.0,8279.0,19.045238095238094,2,-1
576,w0,delay_is.C.4,7776.0,4,77,1,COMPLETED_SUCCESSFULLY,15921.0,16.0,15937.0,8145.0,8161.0,105.77922077922078,6-7 14-15,-1
565,w0,delay_lu.C.4,7658.0,4,436,1,COMPLETED_SUCCESSFULLY,15655.0,290.0,15945.0,7997.0,8287.0,18.341743119266056,0-1 3-4,-1
572,w0,delay_ft.B.1,7732.0,1,149,1,COMPLETED_SUCCESSFULLY,15857.0,89.0,15946.0,8125.0,8214.0,54.53020134228188,5,-1
577,w0,delay_lu.B.8,7782.0,8,109,1,COMPLETED_SUCCESSFULLY,15945.0,49.0,15994.0,8163.0,8212.0,74.88990825688073,0-4 6-7 14,-1
578,w0,delay_is.B.4,7807.0,4,64,1,COMPLETED_SUCCESSFULLY,15994.0,4.0,15998.0,8187.0,8191.0,127.921875,0-3,-1
574,w0,delay_lu.B.2,7760.0,2,212,1,COMPLETED_SUCCESSFULLY,15859.0,141.0,16000.0,8099.0,8240.0,38.20283018867924,9 13,-1
580,w0,delay_is.C.4,7824.0,4,77,1,COMPLETED_SUCCESSFULLY,15994.0,17.0,16011.0,8170.0,8187.0,106.1038961038961,6-7 14-15,-1
581,w0,delay_ft.B.4,7830.0,4,96,1,COMPLETED_SUCCESSFULLY,15998.0,36.0,16034.0,8168.0,8204.0,85.08333333333333,0-3,-1
585,w0,delay_is.C.4,7873.0,4,77,1,COMPLETED_SUCCESSFULLY,16034.0,17.0,16051.0,8161.0,8178.0,105.98701298701299,0-3,-1
582,w0,delay_ft.B.2,7836.0,2,123,1,COMPLETED_SUCCESSFULLY,16000.0,62.0,16062.0,8164.0,8226.0,66.3739837398374,9 13,-1
588,w0,delay_is.C.2,7906.0,2,87,1,COMPLETED_SUCCESSFULLY,16051.0,26.0,16077.0,8145.0,8171.0,93.62068965517241,2-3,-1
584,w0,delay_ft.B.1,7868.0,1,149,1,COMPLETED_SUCCESSFULLY,16011.0,88.0,16099.0,8143.0,8231.0,54.651006711409394,7,-1
569,w0,delay_lu.C.4,7704.0,4,436,1,COMPLETED_SUCCESSFULLY,15832.0,291.0,16123.0,8128.0,8419.0,18.642201834862384,8 10-12,-1
579,w0,delay_ft.C.2,7817.0,2,399,1,COMPLETED_SUCCESSFULLY,15994.0,266.0,16260.0,8177.0,8443.0,20.493734335839598,4-5,-1
583,w0,delay_lu.B.1,7855.0,1,420,1,COMPLETED_SUCCESSFULLY,16011.0,280.0,16291.0,8156.0,8436.0,19.419047619047618,6,-1
586,w0,delay_lu.C.2,7885.0,2,891,1,COMPLETED_SUCCESSFULLY,16034.0,594.0,16628.0,8149.0,8743.0,9.145903479236813,14-15,-1
587,w0,delay_lu.C.2,7902.0,2,891,1,COMPLETED_SUCCESSFULLY,16051.0,593.0,16644.0,8149.0,8742.0,9.145903479236813,0-1,-1
589,w0,delay_ft.B.16,7919.0,16,71,1,COMPLETED_SUCCESSFULLY,16644.0,11.0,16655.0,8725.0,8736.0,122.88732394366197,0-15,-1
594,w0,delay_is.C.2,7982.0,2,87,1,COMPLETED_SUCCESSFULLY,16655.0,26.0,16681.0,8673.0,8699.0,99.6896551724138,11-12,-1
592,w0,delay_ft.B.2,7961.0,2,123,1,COMPLETED_SUCCESSFULLY,16655.0,62.0,16717.0,8694.0,8756.0,70.6829268292683,8-9,-1
590,w0,delay_lu.B.4,7942.0,4,148,1,COMPLETED_SUCCESSFULLY,16655.0,87.0,16742.0,8713.0,8800.0,58.87162162162162,0-3,-1
596,w0,delay_is.C.8,8022.0,8,70,1,COMPLETED_SUCCESSFULLY,16742.0,10.0,16752.0,8720.0,8730.0,124.57142857142857,0-3 8-9 11-12,-1
595,w0,delay_lu.B.2,7996.0,2,212,1,COMPLETED_SUCCESSFULLY,16655.0,141.0,16796.0,8659.0,8800.0,40.844339622641506,13-14,-1
597,w0,delay_ft.B.1,8024.0,1,149,1,COMPLETED_SUCCESSFULLY,16742.0,89.0,16831.0,8718.0,8807.0,58.51006711409396,15,-1
598,w0,delay_lu.B.4,8037.0,4,148,1,COMPLETED_SUCCESSFULLY,16752.0,88.0,16840.0,8715.0,8803.0,58.88513513513514,0-3,-1
601,w0,delay_is.B.1,8065.0,1,70,1,COMPLETED_SUCCESSFULLY,16840.0,9.0,16849.0,8775.0,8784.0,125.35714285714286,14,-1
599,w0,delay_lu.B.8,8048.0,8,109,1,COMPLETED_SUCCESSFULLY,16840.0,48.0,16888.0,8792.0,8840.0,80.66055045871559,0-3 8-9 11-12,-1
602,w0,delay_ft.B.4,8074.0,4,96,1,COMPLETED_SUCCESSFULLY,16888.0,36.0,16924.0,8814.0,8850.0,91.8125,0-3,-1
591,w0,delay_lu.C.4,7948.0,4,436,1,COMPLETED_SUCCESSFULLY,16655.0,290.0,16945.0,8707.0,8997.0,19.970183486238533,4-7,-1
603,w0,delay_lu.B.4,8075.0,4,148,1,COMPLETED_SUCCESSFULLY,16888.0,88.0,16976.0,8813.0,8901.0,59.5472972972973,8-9 11-12,-1
593,w0,delay_ft.C.1,7967.0,1,580,1,COMPLETED_SUCCESSFULLY,16655.0,386.0,17041.0,8688.0,9074.0,14.979310344827587,10,-1
600,w0,delay_lu.B.1,8059.0,1,420,1,COMPLETED_SUCCESSFULLY,16840.0,280.0,17120.0,8781.0,9061.0,20.90714285714286,13,-1
606,w0,delay_is.C.8,8110.0,8,70,1,COMPLETED_SUCCESSFULLY,17120.0,9.0,17129.0,9010.0,9019.0,128.71428571428572,8-15,-1
607,w0,delay_is.B.2,8123.0,2,67,1,COMPLETED_SUCCESSFULLY,17129.0,7.0,17136.0,9006.0,9013.0,134.4179104477612,8-9,-1
604,w0,delay_lu.C.4,8087.0,4,436,1,COMPLETED_SUCCESSFULLY,16924.0,291.0,17215.0,8837.0,9128.0,20.26834862385321,0-3,-1
608,w0,delay_lu.B.4,8135.0,4,148,1,COMPLETED_SUCCESSFULLY,17129.0,88.0,17217.0,8994.0,9082.0,60.770270270270274,10-13,-1
605,w0,delay_lu.C.4,8092.0,4,436,1,COMPLETED_SUCCESSFULLY,16945.0,291.0,17236.0,8853.0,9144.0,20.30504587155963,4-7,-1
612,w0,delay_lu.B.2,8179.0,2,212,1,COMPLETED_SUCCESSFULLY,17236.0,141.0,17377.0,9057.0,9198.0,42.721698113207545,12-13,-1
611,w0,delay_lu.C.8,8168.0,8,269,1,COMPLETED_SUCCESSFULLY,17236.0,179.0,17415.0,9068.0,9247.0,33.71003717472119,2-7 10-11,-1
609,w0,delay_lu.C.4,8151.0,4,436,1,COMPLETED_SUCCESSFULLY,17136.0,290.0,17426.0,8985.0,9275.0,20.607798165137616,8-9 14-15,-1
614,w0,delay_ft.B.4,8196.0,4,96,1,COMPLETED_SUCCESSFULLY,17426.0,36.0,17462.0,9230.0,9266.0,96.14583333333333,8-9 12-13,-1
610,w0,delay_ft.C.2,8163.0,2,399,1,COMPLETED_SUCCESSFULLY,17215.0,266.0,17481.0,9052.0,9318.0,22.68671679197995,0-1,-1
615,w0,delay_ft.B.1,8216.0,1,149,1,COMPLETED_SUCCESSFULLY,17426.0,89.0,17515.0,9210.0,9299.0,61.81208053691275,14,-1
617,w0,delay_ft.B.4,8242.0,4,96,1,COMPLETED_SUCCESSFULLY,17515.0,36.0,17551.0,9273.0,9309.0,96.59375,0-1 14-15,-1
618,w0,delay_is.B.1,8253.0,1,70,1,COMPLETED_SUCCESSFULLY,17551.0,9.0,17560.0,9298.0,9307.0,132.82857142857142,0,-1
613,w0,delay_lu.C.8,8188.0,8,269,1,COMPLETED_SUCCESSFULLY,17415.0,179.0,17594.0,9227.0,9406.0,34.301115241635685,2-7 10-11,-1
616,w0,delay_ft.C.4,8228.0,4,228,1,COMPLETED_SUCCESSFULLY,17462.0,152.0,17614.0,9234.0,9386.0,40.5,8-9 12-13,-1
621,w0,delay_ft.B.2,8309.0,2,123,1,COMPLETED_SUCCESSFULLY,17594.0,62.0,17656.0,9285.0,9347.0,75.48780487804878,4-5,-1
622,w0,delay_ft.B.2,8310.0,2,123,1,COMPLETED_SUCCESSFULLY,17594.0,62.0,17656.0,9284.0,9346.0,75.47967479674797,6-7,-1
624,w0,delay_ft.B.4,8354.0,4,96,1,COMPLETED_SUCCESSFULLY,17656.0,36.0,17692.0,9302.0,9338.0,96.89583333333333,4-7,-1
623,w0,delay_lu.B.4,8334.0,4,148,1,COMPLETED_SUCCESSFULLY,17614.0,88.0,17702.0,9280.0,9368.0,62.7027027027027,8-11,-1
619,w0,delay_ft.C.4,8266.0,4,228,1,COMPLETED_SUCCESSFULLY,17560.0,152.0,17712.0,9294.0,9446.0,40.76315789473684,0-1 14-15,-1
620,w0,delay_lu.B.2,8285.0,2,212,1,COMPLETED_SUCCESSFULLY,17594.0,141.0,17735.0,9309.0,9450.0,43.910377358490564,2-3,-1
627,w0,delay_ft.B.4,8388.0,4,96,1,COMPLETED_SUCCESSFULLY,17702.0,36.0,17738.0,9314.0,9350.0,97.02083333333333,8-11,-1
629,w0,delay_is.C.2,8405.0,2,87,1,COMPLETED_SUCCESSFULLY,17712.0,27.0,17739.0,9307.0,9334.0,106.97701149425288,14-15,-1
631,w0,delay_is.C.2,8428.0,2,87,1,COMPLETED_SUCCESSFULLY,17738.0,26.0,17764.0,9310.0,9336.0,107.01149425287356,8-9,-1
632,w0,delay_is.C.2,8439.0,2,87,1,COMPLETED_SUCCESSFULLY,17738.0,26.0,17764.0,9299.0,9325.0,106.88505747126437,10-11,-1
634,w0,delay_is.B.4,8469.0,4,64,1,COMPLETED_SUCCESSFULLY,17764.0,4.0,17768.0,9295.0,9299.0,145.234375,8-11,-1
630,w0,delay_ft.B.2,8418.0,2,123,1,COMPLETED_SUCCESSFULLY,17735.0,62.0,17797.0,9317.0,9379.0,75.7479674796748,2-3,-1
628,w0,delay_lu.B.2,8389.0,2,212,1,COMPLETED_SUCCESSFULLY,17712.0,141.0,17853.0,9323.0,9464.0,43.97641509433962,0-1,-1
638,w0,delay_is.B.4,8507.0,4,64,1,COMPLETED_SUCCESSFULLY,17853.0,4.0,17857.0,9346.0,9350.0,146.03125,0-3,-1
636,w0,delay_lu.B.2,8473.0,2,212,1,COMPLETED_SUCCESSFULLY,17768.0,141.0,17909.0,9295.0,9436.0,43.844339622641506,10-11,-1
625,w0,delay_ft.C.2,8366.0,2,399,1,COMPLETED_SUCCESSFULLY,17656.0,266.0,17922.0,9290.0,9556.0,23.283208020050125,12-13,-1
640,w0,delay_is.C.4,8544.0,4,77,1,COMPLETED_SUCCESSFULLY,17909.0,17.0,17926.0,9365.0,9382.0,121.62337662337663,2-3 10-11,-1
641,w0,delay_is.C.2,8551.0,2,87,1,COMPLETED_SUCCESSFULLY,17922.0,26.0,17948.0,9371.0,9397.0,107.71264367816092,12-13,-1
643,w0,delay_is.C.2,8571.0,2,87,1,COMPLETED_SUCCESSFULLY,17926.0,26.0,17952.0,9355.0,9381.0,107.52873563218391,10-11,-1
626,w0,delay_lu.C.4,8378.0,4,436,1,COMPLETED_SUCCESSFULLY,17692.0,291.0,17983.0,9314.0,9605.0,21.362385321100916,4-7,-1
642,w0,delay_ft.B.2,8556.0,2,123,1,COMPLETED_SUCCESSFULLY,17926.0,62.0,17988.0,9370.0,9432.0,76.17886178861788,2-3,-1
647,w0,delay_is.B.1,8648.0,1,70,1,COMPLETED_SUCCESSFULLY,17983.0,9.0,17992.0,9335.0,9344.0,133.35714285714286,4,-1
649,w0,delay_is.B.2,8669.0,2,67,1,COMPLETED_SUCCESSFULLY,17992.0,6.0,17998.0,9323.0,9329.0,139.1492537313433,4 7,-1
633,w0,delay_lu.B.1,8458.0,1,420,1,COMPLETED_SUCCESSFULLY,17739.0,280.0,18019.0,9281.0,9561.0,22.097619047619048,14,-1
651,w0,delay_is.B.2,8684.0,2,67,1,COMPLETED_SUCCESSFULLY,18019.0,6.0,18025.0,9335.0,9341.0,139.32835820895522,7 14,-1
635,w0,delay_ft.C.2,8471.0,2,399,1,COMPLETED_SUCCESSFULLY,17768.0,266.0,18034.0,9297.0,9563.0,23.30075187969925,8-9,-1
652,w0,delay_is.C.2,8701.0,2,87,1,COMPLETED_SUCCESSFULLY,18025.0,27.0,18052.0,9324.0,9351.0,107.17241379310344,7 14,-1
654,w0,delay_is.C.2,8748.0,2,87,1,COMPLETED_SUCCESSFULLY,18052.0,26.0,18078.0,9304.0,9330.0,106.94252873563218,7 14,-1
650,w0,delay_ft.B.1,8678.0,1,149,1,COMPLETED_SUCCESSFULLY,17998.0,89.0,18087.0,9320.0,9409.0,62.5503355704698,4,-1
648,w0,delay_ft.C.4,8656.0,4,228,1,COMPLETED_SUCCESSFULLY,17988.0,152.0,18140.0,9332.0,9484.0,40.92982456140351,2-3 5-6,-1
637,w0,delay_ft.C.1,8489.0,1,580,1,COMPLETED_SUCCESSFULLY,17768.0,387.0,18155.0,9279.0,9666.0,15.998275862068965,15,-1
655,w0,delay_ft.B.4,8758.0,4,96,1,COMPLETED_SUCCESSFULLY,18140.0,36.0,18176.0,9382.0,9418.0,97.72916666666667,2-5,-1
658,w0,delay_is.B.1,8805.0,1,70,1,COMPLETED_SUCCESSFULLY,18176.0,9.0,18185.0,9371.0,9380.0,133.87142857142857,3,-1
645,w0,delay_lu.B.1,8604.0,1,420,1,COMPLETED_SUCCESSFULLY,17948.0,280.0,18228.0,9344.0,9624.0,22.247619047619047,13,-1
659,w0,delay_ft.B.2,8818.0,2,123,1,COMPLETED_SUCCESSFULLY,18176.0,62.0,18238.0,9358.0,9420.0,76.08130081300813,4-5,-1
657,w0,delay_ft.B.1,8786.0,1,149,1,COMPLETED_SUCCESSFULLY,18176.0,88.0,18264.0,9390.0,9478.0,63.02013422818792,2,-1
660,w0,delay_ft.B.4,8828.0,4,96,1,COMPLETED_SUCCESSFULLY,18238.0,36.0,18274.0,9410.0,9446.0,98.02083333333333,3-5 13,-1
653,w0,delay_ft.C.2,8729.0,2,399,1,COMPLETED_SUCCESSFULLY,18034.0,266.0,18300.0,9305.0,9571.0,23.32080200501253,8-9,-1
661,w0,delay_is.C.2,8842.0,2,87,1,COMPLETED_SUCCESSFULLY,18274.0,26.0,18300.0,9432.0,9458.0,108.41379310344827,2-3,-1
656,w0,delay_ft.C.4,8771.0,4,228,1,COMPLETED_SUCCESSFULLY,18155.0,152.0,18307.0,9384.0,9536.0,41.1578947368421,6-7 14-15,-1
664,w0,delay_is.B.2,8893.0,2,67,1,COMPLETED_SUCCESSFULLY,18307.0,6.0,18313.0,9414.0,9420.0,140.50746268656715,13-14,-1
663,w0,delay_is.C.4,8875.0,4,77,1,COMPLETED_SUCCESSFULLY,18307.0,16.0,18323.0,9432.0,9448.0,122.49350649350649,2-3 6-7,-1
668,w0,delay_is.B.1,8925.0,1,70,1,COMPLETED_SUCCESSFULLY,18323.0,10.0,18333.0,9398.0,9408.0,134.25714285714287,15,-1
644,w0,delay_ft.C.1,8588.0,1,580,1,COMPLETED_SUCCESSFULLY,17948.0,387.0,18335.0,9360.0,9747.0,16.137931034482758,12,-1
666,w0,delay_ft.B.2,8913.0,2,123,1,COMPLETED_SUCCESSFULLY,18323.0,63.0,18386.0,9410.0,9473.0,76.5040650406504,2-3,-1
639,w0,delay_lu.C.2,8526.0,2,891,1,COMPLETED_SUCCESSFULLY,17857.0,594.0,18451.0,9331.0,9925.0,10.47250280583614,0-1,-1
665,w0,delay_lu.B.2,8901.0,2,212,1,COMPLETED_SUCCESSFULLY,18313.0,141.0,18454.0,9412.0,9553.0,44.39622641509434,13-14,-1
671,w0,delay_ft.B.2,8961.0,2,123,1,COMPLETED_SUCCESSFULLY,18451.0,62.0,18513.0,9490.0,9552.0,77.15447154471545,0-1,-1
646,w0,delay_lu.C.2,8620.0,2,891,1,COMPLETED_SUCCESSFULLY,17952.0,594.0,18546.0,9332.0,9926.0,10.473625140291807,10-11,-1
662,w0,delay_lu.C.4,8853.0,4,436,1,COMPLETED_SUCCESSFULLY,18300.0,291.0,18591.0,9447.0,9738.0,21.66743119266055,4-5 8-9,-1
670,w0,delay_lu.B.1,8945.0,1,420,1,COMPLETED_SUCCESSFULLY,18386.0,280.0,18666.0,9441.0,9721.0,22.478571428571428,2,-1
667,w0,delay_lu.C.2,8924.0,2,891,1,COMPLETED_SUCCESSFULLY,18323.0,594.0,18917.0,9399.0,9993.0,10.548821548821548,6-7,-1
669,w0,delay_lu.C.2,8932.0,2,891,1,COMPLETED_SUCCESSFULLY,18335.0,593.0,18928.0,9403.0,9996.0,10.55331088664422,12 15,-1
672,w0,delay_ft.C.16,8964.0,16,102,1,COMPLETED_SUCCESSFULLY,18928.0,42.0,18970.0,9964.0,10006.0,97.68627450980392,0-15,-1
677,w0,delay_is.B.4,9032.0,4,64,1,COMPLETED_SUCCESSFULLY,18970.0,4.0,18974.0,9938.0,9942.0,155.28125,6-9,-1
675,w0,delay_is.B.1,9007.0,1,70,1,COMPLETED_SUCCESSFULLY,18970.0,10.0,18980.0,9963.0,9973.0,142.32857142857142,4,-1
676,w0,delay_is.B.1,9022.0,1,70,1,COMPLETED_SUCCESSFULLY,18970.0,10.0,18980.0,9948.0,9958.0,142.11428571428573,5,-1
681,w0,delay_is.C.2,9071.0,2,87,1,COMPLETED_SUCCESSFULLY,18974.0,27.0,19001.0,9903.0,9930.0,113.82758620689656,6-7,-1
680,w0,delay_ft.B.2,9068.0,2,123,1,COMPLETED_SUCCESSFULLY,18970.0,62.0,19032.0,9902.0,9964.0,80.5040650406504,13-14,-1
684,w0,delay_lu.B.4,9101.0,4,148,1,COMPLETED_SUCCESSFULLY,19001.0,88.0,19089.0,9900.0,9988.0,66.89189189189189,4-7,-1
683,w0,delay_lu.B.2,9095.0,2,212,1,COMPLETED_SUCCESSFULLY,18974.0,141.0,19115.0,9879.0,10020.0,46.59905660377358,9 15,-1
673,w0,delay_ft.C.2,8972.0,2,399,1,COMPLETED_SUCCESSFULLY,18970.0,266.0,19236.0,9998.0,10264.0,25.05764411027569,0-1,-1
678,w0,delay_ft.C.2,9045.0,2,399,1,COMPLETED_SUCCESSFULLY,18970.0,266.0,19236.0,9925.0,10191.0,24.87468671679198,10-11,-1
686,w0,delay_is.C.8,9131.0,8,70,1,COMPLETED_SUCCESSFULLY,19236.0,10.0,19246.0,10105.0,10115.0,144.35714285714286,0-1 4-7 9 15,-1
687,w0,delay_is.B.4,9156.0,4,64,1,COMPLETED_SUCCESSFULLY,19246.0,4.0,19250.0,10090.0,10094.0,157.65625,0-1 4-5,-1
688,w0,delay_is.C.8,9165.0,8,70,1,COMPLETED_SUCCESSFULLY,19250.0,9.0,19259.0,10085.0,10094.0,144.07142857142858,0-1 4-7 9-10,-1
690,w0,delay_ft.B.4,9202.0,4,96,1,COMPLETED_SUCCESSFULLY,19259.0,36.0,19295.0,10057.0,10093.0,104.76041666666667,0-1 4-5,-1
685,w0,delay_ft.C.2,9113.0,2,399,1,COMPLETED_SUCCESSFULLY,19032.0,266.0,19298.0,9919.0,10185.0,24.859649122807017,13-14,-1
696,w0,delay_is.B.2,9270.0,2,67,1,COMPLETED_SUCCESSFULLY,19298.0,7.0,19305.0,10028.0,10035.0,149.67164179104478,13-14,-1
697,w0,delay_is.B.1,9286.0,1,70,1,COMPLETED_SUCCESSFULLY,19305.0,9.0,19314.0,10019.0,10028.0,143.12857142857143,13,-1
679,w0,delay_ft.C.1,9053.0,1,580,1,COMPLETED_SUCCESSFULLY,18970.0,387.0,19357.0,9917.0,10304.0,17.098275862068967,12,-1
682,w0,delay_ft.C.1,9088.0,1,580,1,COMPLETED_SUCCESSFULLY,18974.0,387.0,19361.0,9886.0,10273.0,17.044827586206896,8,-1
698,w0,delay_ft.B.1,9303.0,1,149,1,COMPLETED_SUCCESSFULLY,19305.0,88.0,19393.0,10002.0,10090.0,67.12751677852349,14,-1
692,w0,delay_lu.B.2,9227.0,2,212,1,COMPLETED_SUCCESSFULLY,19259.0,141.0,19400.0,10032.0,10173.0,47.320754716981135,9-10,-1
694,w0,delay_lu.B.2,9245.0,2,212,1,COMPLETED_SUCCESSFULLY,19295.0,141.0,19436.0,10050.0,10191.0,47.405660377358494,4-5,-1
691,w0,delay_ft.C.2,9223.0,2,399,1,COMPLETED_SUCCESSFULLY,19259.0,266.0,19525.0,10036.0,10302.0,25.152882205513784,6-7,-1
703,w0,delay_is.B.1,9382.0,1,70,1,COMPLETED_SUCCESSFULLY,19525.0,9.0,19534.0,10143.0,10152.0,144.9,14,-1
693,w0,delay_ft.C.2,9238.0,2,399,1,COMPLETED_SUCCESSFULLY,19295.0,266.0,19561.0,10057.0,10323.0,25.205513784461154,0-1,-1
674,w0,delay_lu.C.2,8987.0,2,891,1,COMPLETED_SUCCESSFULLY,18970.0,594.0,19564.0,9983.0,10577.0,11.204264870931537,2-3,-1
704,w0,delay_is.B.4,9414.0,4,64,1,COMPLETED_SUCCESSFULLY,19564.0,4.0,19568.0,10150.0,10154.0,158.59375,0-3,-1
701,w0,delay_ft.C.4,9337.0,4,228,1,COMPLETED_SUCCESSFULLY,19436.0,152.0,19588.0,10099.0,10251.0,44.29385964912281,4-5 9-10,-1
705,w0,delay_is.C.2,9425.0,2,87,1,COMPLETED_SUCCESSFULLY,19568.0,26.0,19594.0,10143.0,10169.0,116.58620689655173,0-1,-1
708,w0,delay_is.C.2,9465.0,2,87,1,COMPLETED_SUCCESSFULLY,19588.0,27.0,19615.0,10123.0,10150.0,116.35632183908046,4-5,-1
699,w0,delay_ft.C.2,9317.0,2,399,1,COMPLETED_SUCCESSFULLY,19357.0,266.0,19623.0,10040.0,10306.0,25.162907268170425,12-13,-1
689,w0,delay_ft.C.1,9181.0,1,580,1,COMPLETED_SUCCESSFULLY,19250.0,386.0,19636.0,10069.0,10455.0,17.360344827586207,11,-1
700,w0,delay_lu.B.1,9330.0,1,420,1,COMPLETED_SUCCESSFULLY,19361.0,280.0,19641.0,10031.0,10311.0,23.883333333333333,8,-1
702,w0,delay_lu.B.2,9354.0,2,212,1,COMPLETED_SUCCESSFULLY,19525.0,141.0,19666.0,10171.0,10312.0,47.97641509433962,6-7,-1
695,w0,delay_ft.C.1,9250.0,1,580,1,COMPLETED_SUCCESSFULLY,19295.0,387.0,19682.0,10045.0,10432.0,17.31896551724138,15,-1
709,w0,delay_lu.B.2,9477.0,2,212,1,COMPLETED_SUCCESSFULLY,19588.0,141.0,19729.0,10111.0,10252.0,47.693396226415096,9-10,-1
