loss
529190253.72950804
326577720.98591954
331332568.4455408
375981416.4991031
322777190.21573013
310179408.7888025
344073710.1280094
267254286.7027164
354505583.73920244
380611878.2356116
250526922.1136316
241525263.77290684
253850322.56148106
229913339.36790407
298688183.0273726
234570164.92244297
235186982.1118961
174423627.77952516
248506827.86481276
180925008.97481114
151923315.2703699
185927296.53506306
169793693.29896605
111358992.02168614
111710656.26109254
93146822.81813389
101951972.05696447
74207058.51554811
89129385.52371052
70538325.50211135
47328688.68110997
34564725.926192634
30374610.174734034
11376033.520926826
1159781.6621230775
753742.0814787215
1660358.474394123
2402990.878586418
2406932.816338188
3326991.1924673384
3388948.1298910445
3320695.010875882
26178636.53579112
4519353.091573994
3418063.3135741157
2620739.172234184
4121101.3925242065
1361957.3938582344
1363586.2011686629
342883.61060551845
3705098.316619468
11723769.152036946
14065481.52830724
17068320.16573733
13792506.99372241
13218011.24438166
14896404.507734576
10239986.251352228
7022012.650958609
1740782.9495664353
327956.474013589
717388.0888773268
2475071.1699545784
1291133.5669714278
1252519.8724027937
811114.4193826979
404532.27246312343
211935.377031128
2891470.3989768736
5308336.816321921
6790058.560695242
8267847.6573477425
5832433.116223883
4616828.07141635
1229362.4654772682
302052.7070585554
416180.29039633926
949422.8443266219
1806873.9180642976
1470308.9412024422
1439996.1701186104
863913.4572098476
951478.8031752511
139971.53218009285
190192.2693986412
965790.9355626819
394258.5252584154
140878.9871652528
115757.6962577714
36949.879604859205
1375723.7892833469
2312669.3101373427
1598710.6105855638
10806.667058567626
46628.78815627747
353667.3958165373
4975.5362790457475
663752.2545135384
313592.75809341535
67659.71256157107
342824.86533574306
41574.48421037846
1173717.4191402132
2096459.7986081773
1358406.8488654818
17638.22228382073
53761.214629438975
190623.76751212322
401224.86846841034
364970.9825935001
807152.2742192524
1649475.5350641387
1042076.1378315622
61249.14254940205
94046.52231681996
7292.592093797672
1542935.276629799
2595770.493908819
2264182.6135161323
126648.97152415701
217790.73685887206
388652.4946447676
263326.9586481685
222449.38802842342
54681.71256018334
2144264.811405533
4334424.474834541
3790213.5597585374
3977143.383983206
1820592.3993325944
173071.90974462678
398187.8178793257
295478.5216087932
115637.86309636288
706948.4263566252
1298905.2719006902
635636.7221368486
69062.12671125584
330241.4191287601
635748.5557570094
654264.658664982
1524166.1085169718
122239.38745574199
2214032.665865997
3389075.682961815
6299077.111934149
4326078.468903478
2070791.217007286
82444.48624209606
258172.3941102301
324892.19837239134
428936.230573141
559890.3069158858
501565.3377661978
420109.93321875774
1192639.0737781888
3663467.652635673
3122693.1928573367
2990537.840087485
1159676.762982818
127171.79752711498
306766.888906983
3001019.4334188765
5408584.886546485
672913.0243494912
335207.88492835214
248859.81584662333
1362430.2909814185
2856104.006744898
3471970.4558501956
2685640.2157320613
892466.458762682
243297.12791184627
2174837.750947404
244473.4040625315
260940.6241484945
6290.568477436898
2534575.483644935
6149730.304515236
10391942.925626673
10188024.140454048
8778255.43287036
7711931.740056487
9009528.46965627
3128369.8959406186
133897.96390164547
379514.54174743535
2723798.9543519295
613372.6463122005
614357.8130546873
622887.6632466589
2593573.67391535
3196667.069043609
4320667.1286380235
3205972.7005620366
1433259.0136062878
385627.0255043908
237325.46026066982
336420.4104381865
1331507.865522583
372374.5396936651
1001545.266701123
525799.4382773157
1228944.2385655162
661450.2368571538
79134.0108504697
265968.1691264886
19351.809610390144
1628183.288363051
3133046.338909428
2228162.474092933
67466.36157730987
349176.8943655711
415935.8546542486
893730.1863957087
609055.012678425
54964.66839245998
2414100.822196358
5833412.159950769
8307330.885501259
9561020.678980485
9145456.033086272
9555152.108871054
6766364.09682424
2371031.6901897127
295581.1399076038
663763.8622061079
578685.7540422743
981213.3053612981
365675.56805445964
223144.4920345337
1780570.498710128
6585812.64066213
9046373.581478829
13172838.748074181
10454318.265286382
7683001.460778685
10772109.7796462
8901884.72525988
5012013.052359924
1286832.1084823972
231415.35637248209
2244616.422872822
585840.3618779455
938931.0798639888
2063893.1492629326
381259.3817494317
1105658.9204878532
3126626.0696043693
4841179.972218065
2562394.5
3822302.5426250217
2739004.831593235
934999.2294517275
209536.00023472955
255887.86611296944
663799.6629366511
211410.7753733953
4417.7409660965905
3601058.577947895
5612844.528623859
5234820.113372901
5195529.002647581
2672155.8678440684
69544.12784143635
394371.64273945795
404430.620937626
112990.24360428161
722706.9132349854
1707752.6151842254
1270082.1193316386
82064.35388076954
401075.8260901376
9967.60487574399
2308493.45963999
2898495.717987339
2028081.5922820517
101361.46586678199
295897.380249626
300758.0802607173
668332.488877737
254663.59198821243
47443.69995766482
4073409.9849376045
5072734.194388937
4443941.760100301
4261300.014014792
1926309.875
129540.54061606273
564642.114961111
121700.67936766797
711135.7995323499
859046.0428623518
1325759.3825336215
1041305.1470859451
83759.83447484218
105728.15006743313
18327.473045523977
1613955.3971648926
2008856.0278896028
1722214.8191067134
1817855.4338544542
1564624.8636718506
67601.05968863926
1042994.2558816517
1618360.8819493612
273921.2533238154
298930.6953145875
285777.48436824523
2385518.0435664435
4243377.8600915605
6574026.877314918
9046469.732661085
8823562.7389136
6384496.382881857
4899784.8331008665
1663390.8114745216
337586.81857932266
729419.1227876558
237934.69341018013
1561184.6482282942
356977.33634211833
119736.4265182238
1265338.7042199166
3156990.0343241417
3371207.6834838167
4042926.7612394923
1374024.3702811378
163470.5079149837
425420.4823412532
649422.0
686491.8560517054
7008475.59549965
463090.3368562305
327726.6194479867
25501.093781775766
3399058.484882256
5946874.873461561
15990904.29706973
9660073.0
13227259.018784972
15150433.567475256
11473661.73170812
6503848.130483123
4864853.605845999
382509.15908930486
392265.3812364185
3553619.198801643
997006.2167173688
836727.1727949446
602422.0747242959
621865.4874140089
668957.6382013625
351800.23312933935
2399227.661535101
6968885.129164353
7427823.55042588
5986456.365840309
5358077.227876257
4605568.794465002
672331.4973680753
76828.53261235103
98596.10990097336
17838.77122525812
1909329.4535703023
2536958.1333493367
1703396.1760192278
38598.59249457187
52334.79674349136
377253.24942026444
253387.6875
1268905.2786802882
31421.13367333226
2451985.897844862
4201013.245569328
6061399.822564287
4223897.440645928
1516146.6189619456
190619.23333386623
329363.24279038416
265663.2819542522
160937.64697633625
707995.0625
1358603.9878638554
784314.4630021777
62570.17536118375
116973.61415141425
80609.21155238285
2100842.834623786
2804374.2823250694
2113433.8128725444
52125.331744742005
635745.3332436486
512338.7648550337
1561169.6036846056
521558.3941492672
43889.06711650544
2725494.721574279
5253832.046030143
4152979.21362356
3729334.1654861737
1868385.1689476694
109654.31267986602
136902.51424076903
372820.1479456645
488079.8361814242
495515.91872927797
3009292.6697586346
5786732.559691185
5099544.48006127
4257316.440568419
2877928.198248701
37730.809660853294
81340.73556502357
312848.8840221996
92317.01518587314
901134.3692678148
1585804.125
1365214.4882457657
41875.802317484624
46839.03584562183
23189.448272308637
32863.43019366913
420659.62351278117
44573.56334318414
481938.8934575929
309313.7824540411
56114.21570072479
1080417.4891388197
2538244.970243292
1576688.2276548704
16310.33440319739
133457.67325127774
256214.15186306185
11811.391147143178
567498.25
122326.8362556631
811761.7023664232
391818.94091712777
106385.64157720751
1277202.4061672287
19721.828572772072
1750250.6328418204
2326655.75
1367561.6827228833
5177.42822265625
35002.54258195601
393088.4893038648
4997.601553058868
937697.4871973628
259677.4375
1318934.5729200258
106267.77571855427
99270.31927945958
1384613.07999179
2673572.5913115535
1230303.2088349992
8867.182753823325
36919.658682606736
351567.98251179897
8816.153651528506
526775.3324253922
262292.15625
158668.35880768945
152967.8372719508
66333.18635490283
1611163.168098899
1883313.3846341164
1511203.630825114
46405.56142443553
54094.24939720139
349462.91972021037
10568.498493759944
588549.5825431127
3448749.0520790387
2327981.1605345984
3057503.6418884564
729661.675228141
133577.43756773815
568686.1402894869
924611.861268484
213549.65855372604
16461.850419965846
2663497.365527504
4310601.645199712
5627352.524708405
3517877.1758950884
1709399.6068616626
87410.13965555376
178712.89660418683
248541.93040796468
71204.28253796445
591604.454807871
3604275.5387730957
5192701.898938628
4511865.424629904
5723858.049440483
2647054.299485656
11793.462535934594
520356.0202543153
1796628.2433815366
249980.63675368478
1002799.4558656162
1634777.7187475883
1479783.0998061104
128567.75339752571
65950.10669830188
43282.19171088538
71496.75462313839
432992.48938455275
58338.38296877942
122674.46203925423
143719.4212201679
71470.3399341508
1510810.132070001
1982806.9927395154
1222419.4224667277
18609.125102862126
92666.9258939857
162785.7102355128
13585.463930647
508352.9076229489
145811.83183442897
1224725.1388705177
422664.4227501362
1000099.0406961804
84653.15985437579
81443.21048272305
2108817.344728812
2336846.612395223
1403730.0813321795
3558.086686034829
1160040.8538321464
841677.4167064273
481094.06154086406
288044.6088776226
730328.2351036707
139114.34634427272
305450.81096074765
851014.2617564563
3698772.1413314287
3130401.5
3718913.1394190425
835223.8939622212
135067.00664132438
